date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:01	36778/36778	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://cdn.world-of-swiss.com/bundles/swisssite/img/icons2x-sbc375ade52.png	C:/Users/Alex/Pictures/Google/Personal%20Website/cdn.world-of-swiss.com/bundles/swisssite/img/icons2x-sbc375ade52.png	(from http://cdn.world-of-swiss.com/bundles/swisssite/css/styleall.css?1402919123)
14:39:01	2683/2683	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://cdn.world-of-swiss.com/bundles/swisssite/img/vignetting-tr.png	C:/Users/Alex/Pictures/Google/Personal%20Website/cdn.world-of-swiss.com/bundles/swisssite/img/vignetting-tr.png	(from http://cdn.world-of-swiss.com/bundles/swisssite/css/styleall.css?1402919123)
14:39:01	2583/2583	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://cdn.world-of-swiss.com/bundles/swisssite/img/vignetting-br.png	C:/Users/Alex/Pictures/Google/Personal%20Website/cdn.world-of-swiss.com/bundles/swisssite/img/vignetting-br.png	(from http://cdn.world-of-swiss.com/bundles/swisssite/css/styleall.css?1402919123)
14:39:01	2907/2907	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://cdn.world-of-swiss.com/bundles/swisssite/img/side-shadow.png	C:/Users/Alex/Pictures/Google/Personal%20Website/cdn.world-of-swiss.com/bundles/swisssite/img/side-shadow.png	(from http://cdn.world-of-swiss.com/bundles/swisssite/css/styleall.css?1402919123)
14:39:02	8141/8141	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:02%20GMT	http://www.world-of-swiss.com/de/page/imprint	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/page/imprint.html	(from http://www.world-of-swiss.com/de)
14:39:02	61939/61939	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:03%20GMT	http://www.world-of-swiss.com/de/swiss-cockpit	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swiss-cockpit.html	(from http://www.world-of-swiss.com/de)
14:39:03	59708/59708	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:03%20GMT	http://www.world-of-swiss.com/de/swiss-lounges	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swiss-lounges.html	(from http://www.world-of-swiss.com/de)
14:39:04	51950/51950	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:04%20GMT	http://www.world-of-swiss.com/de/swiss-taste-of-switzerland	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swiss-taste-of-switzerland.html	(from http://www.world-of-swiss.com/de)
14:39:04	42105/42105	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:04%20GMT	http://www.world-of-swiss.com/de/swiss-cabin-crew	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swiss-cabin-crew.html	(from http://www.world-of-swiss.com/de)
14:39:04	40723/40723	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:05%20GMT	http://www.world-of-swiss.com/de/swiss-chocolate	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swiss-chocolate.html	(from http://www.world-of-swiss.com/de)
14:39:05	53427/53427	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:05%20GMT	http://www.world-of-swiss.com/de/swiss-traditions	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swiss-traditions.html	(from http://www.world-of-swiss.com/de)
14:39:06	112099/112099	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:06%20GMT	http://www.world-of-swiss.com/de/swissness-an-bord	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swissness-an-bord.html	(from http://www.world-of-swiss.com/de)
14:39:06	36515/36515	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:06%20GMT	http://www.world-of-swiss.com/de/swiss-business-seat	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swiss-business-seat.html	(from http://www.world-of-swiss.com/de)
14:39:06	26239/26239	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:07%20GMT	http://www.world-of-swiss.com/de/swiss-uber-den-alpen	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/swiss-uber-den-alpen.html	(from http://www.world-of-swiss.com/de)
14:39:10	56072/56072	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:07%20GMT	http://www.world-of-swiss.com/de/die-kabine-der-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/die-kabine-der-swiss.html	(from http://www.world-of-swiss.com/de)
14:39:21	48691/48691	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:12%20GMT	http://www.world-of-swiss.com/de/airbus-a340-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/airbus-a340-300.html	(from http://www.world-of-swiss.com/de)
14:39:22	28337/28337	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:23%20GMT	http://www.world-of-swiss.com/de/airbus-a321-111	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/airbus-a321-111.html	(from http://www.world-of-swiss.com/de)
14:39:23	50491/50491	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:24%20GMT	http://www.world-of-swiss.com/de/airbus-a320-214	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/airbus-a320-214.html	(from http://www.world-of-swiss.com/de)
14:39:24	25194/25194	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:25%20GMT	http://www.world-of-swiss.com/de/airbus-a319-112	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/airbus-a319-112.html	(from http://www.world-of-swiss.com/de)
14:39:25	25546/25546	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:26%20GMT	http://www.world-of-swiss.com/de/avro-rj100	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/de/avro-rj100.html	(from http://www.world-of-swiss.com/de)
14:39:25	8468/8468	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:26%20GMT	http://www.world-of-swiss.com/fr/page/imprint	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/page/imprint.html	(from http://www.world-of-swiss.com/fr)
14:39:26	62196/62196	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:26%20GMT	http://www.world-of-swiss.com/fr/swiss-cockpit	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/swiss-cockpit.html	(from http://www.world-of-swiss.com/fr)
14:39:26	59895/59895	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:27%20GMT	http://www.world-of-swiss.com/fr/salons-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/salons-swiss.html	(from http://www.world-of-swiss.com/fr)
14:39:27	51804/51804	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:27%20GMT	http://www.world-of-swiss.com/fr/swiss-taste-of-switzerland	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/swiss-taste-of-switzerland.html	(from http://www.world-of-swiss.com/fr)
14:39:27	40507/40507	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:28%20GMT	http://www.world-of-swiss.com/fr/swiss-cabin-crew	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/swiss-cabin-crew.html	(from http://www.world-of-swiss.com/fr)
14:39:28	41075/41075	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:29%20GMT	http://www.world-of-swiss.com/fr/chocolat-suisse	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/chocolat-suisse.html	(from http://www.world-of-swiss.com/fr)
14:39:28	55007/55007	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:29%20GMT	http://www.world-of-swiss.com/fr/traditions-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/traditions-swiss.html	(from http://www.world-of-swiss.com/fr)
14:39:29	114556/114556	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:29%20GMT	http://www.world-of-swiss.com/fr/suissitude-a-bord	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/suissitude-a-bord.html	(from http://www.world-of-swiss.com/fr)
14:39:29	35770/35770	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:30%20GMT	http://www.world-of-swiss.com/fr/siege-swiss-business	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/siege-swiss-business.html	(from http://www.world-of-swiss.com/fr)
14:39:30	26522/26522	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:30%20GMT	http://www.world-of-swiss.com/fr/swiss-au-dessus-des-alpes	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/swiss-au-dessus-des-alpes.html	(from http://www.world-of-swiss.com/fr)
14:39:30	56601/56601	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:31%20GMT	http://www.world-of-swiss.com/fr/la-cabine-de-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/la-cabine-de-swiss.html	(from http://www.world-of-swiss.com/fr)
14:39:31	49411/49411	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:32%20GMT	http://www.world-of-swiss.com/fr/airbus-a340-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/airbus-a340-300.html	(from http://www.world-of-swiss.com/fr)
14:39:32	39901/39901	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:33%20GMT	http://www.world-of-swiss.com/fr/airbus-a330-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/airbus-a330-300.html	(from http://www.world-of-swiss.com/fr)
14:39:35	28485/28485	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:34%20GMT	http://www.world-of-swiss.com/fr/airbus-a321-111	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/airbus-a321-111.html	(from http://www.world-of-swiss.com/fr)
14:39:46	51078/51078	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:37%20GMT	http://www.world-of-swiss.com/fr/airbus-a320-214	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/airbus-a320-214.html	(from http://www.world-of-swiss.com/fr)
14:39:47	25655/25655	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:48%20GMT	http://www.world-of-swiss.com/fr/avro-rj100	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/fr/avro-rj100.html	(from http://www.world-of-swiss.com/fr)
14:39:48	8331/8331	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:48%20GMT	http://www.world-of-swiss.com/it/page/imprint	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/page/imprint.html	(from http://www.world-of-swiss.com/it)
14:39:48	61480/61480	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:49%20GMT	http://www.world-of-swiss.com/it/cabina-di-pilotaggio-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/cabina-di-pilotaggio-swiss.html	(from http://www.world-of-swiss.com/it)
14:39:49	59508/59508	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:49%20GMT	http://www.world-of-swiss.com/it/swiss-lounge	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/swiss-lounge.html	(from http://www.world-of-swiss.com/it)
14:39:49	51491/51491	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:50%20GMT	http://www.world-of-swiss.com/it/swiss-taste-of-switzerland	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/swiss-taste-of-switzerland.html	(from http://www.world-of-swiss.com/it)
14:39:49	39307/39307	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:50%20GMT	http://www.world-of-swiss.com/it/swiss-cabin-crew	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/swiss-cabin-crew.html	(from http://www.world-of-swiss.com/it)
14:39:50	41267/41267	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:50%20GMT	http://www.world-of-swiss.com/it/cioccolata-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/cioccolata-swiss.html	(from http://www.world-of-swiss.com/it)
14:39:50	54960/54960	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:51%20GMT	http://www.world-of-swiss.com/it/swiss-traditions	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/swiss-traditions.html	(from http://www.world-of-swiss.com/it)
14:39:51	114521/114521	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:51%20GMT	http://www.world-of-swiss.com/it/swissness-on-board	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/swissness-on-board.html	(from http://www.world-of-swiss.com/it)
14:39:51	35736/35736	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:51%20GMT	http://www.world-of-swiss.com/it/swiss-business-seat	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/swiss-business-seat.html	(from http://www.world-of-swiss.com/it)
14:39:52	26492/26492	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:52%20GMT	http://www.world-of-swiss.com/it/oltre-le-alpi-con-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/oltre-le-alpi-con-swiss.html	(from http://www.world-of-swiss.com/it)
14:39:52	56499/56499	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:52%20GMT	http://www.world-of-swiss.com/it/la-cabina-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/la-cabina-swiss.html	(from http://www.world-of-swiss.com/it)
14:39:53	49969/49969	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:53%20GMT	http://www.world-of-swiss.com/it/airbus-a340-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/airbus-a340-300.html	(from http://www.world-of-swiss.com/it)
14:39:54	40322/40322	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:55%20GMT	http://www.world-of-swiss.com/it/airbus-a330-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/airbus-a330-300.html	(from http://www.world-of-swiss.com/it)
14:39:55	28677/28677	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:56%20GMT	http://www.world-of-swiss.com/it/airbus-a321-111	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/airbus-a321-111.html	(from http://www.world-of-swiss.com/it)
14:39:56	51162/51162	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:57%20GMT	http://www.world-of-swiss.com/it/airbus-a320-214	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/airbus-a320-214.html	(from http://www.world-of-swiss.com/it)
14:39:57	25411/25411	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:58%20GMT	http://www.world-of-swiss.com/it/airbus-a319-112	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/airbus-a319-112.html	(from http://www.world-of-swiss.com/it)
14:39:58	25728/25728	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:59%20GMT	http://www.world-of-swiss.com/it/avro-rj100	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/it/avro-rj100.html	(from http://www.world-of-swiss.com/it)
14:39:58	8442/8442	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:59%20GMT	http://www.world-of-swiss.com/es/page/imprint	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/page/imprint.html	(from http://www.world-of-swiss.com/es)
14:39:59	61684/61684	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:39:59%20GMT	http://www.world-of-swiss.com/es/cabina-de-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/cabina-de-swiss.html	(from http://www.world-of-swiss.com/es)
14:39:59	59628/59628	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:00%20GMT	http://www.world-of-swiss.com/es/salas-vip-de-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/salas-vip-de-swiss.html	(from http://www.world-of-swiss.com/es)
14:40:00	39624/39624	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:00%20GMT	http://www.world-of-swiss.com/es/tripulacion-de-cabina-de-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/tripulacion-de-cabina-de-swiss.html	(from http://www.world-of-swiss.com/es)
14:40:00	40926/40926	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:01%20GMT	http://www.world-of-swiss.com/es/swiss-chocolate	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/swiss-chocolate.html	(from http://www.world-of-swiss.com/es)
14:40:00	54701/54701	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:01%20GMT	http://www.world-of-swiss.com/es/tradiciones-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/tradiciones-swiss.html	(from http://www.world-of-swiss.com/es)
14:40:01	114362/114362	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:01%20GMT	http://www.world-of-swiss.com/es/helvetismo-a-bordo	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/helvetismo-a-bordo.html	(from http://www.world-of-swiss.com/es)
14:40:01	35746/35746	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:02%20GMT	http://www.world-of-swiss.com/es/swiss-business-seat	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/swiss-business-seat.html	(from http://www.world-of-swiss.com/es)
14:40:02	26499/26499	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:02%20GMT	http://www.world-of-swiss.com/es/swiss-sobre-los-alpes	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/swiss-sobre-los-alpes.html	(from http://www.world-of-swiss.com/es)
14:40:02	56527/56527	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:03%20GMT	http://www.world-of-swiss.com/es/la-cabina-de-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/la-cabina-de-swiss.html	(from http://www.world-of-swiss.com/es)
14:40:03	49496/49496	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:04%20GMT	http://www.world-of-swiss.com/es/airbus-a340-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/airbus-a340-300.html	(from http://www.world-of-swiss.com/es)
14:40:04	40194/40194	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:05%20GMT	http://www.world-of-swiss.com/es/airbus-a330-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/airbus-a330-300.html	(from http://www.world-of-swiss.com/es)
14:40:05	28353/28353	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:06%20GMT	http://www.world-of-swiss.com/es/airbus-a321-111	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/airbus-a321-111.html	(from http://www.world-of-swiss.com/es)
14:40:06	51278/51278	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:07%20GMT	http://www.world-of-swiss.com/es/airbus-a320-214	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/airbus-a320-214.html	(from http://www.world-of-swiss.com/es)
14:40:07	25265/25265	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:08%20GMT	http://www.world-of-swiss.com/es/airbus-a319-112	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/airbus-a319-112.html	(from http://www.world-of-swiss.com/es)
14:40:08	25650/25650	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:09%20GMT	http://www.world-of-swiss.com/es/avro-rj100	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/es/avro-rj100.html	(from http://www.world-of-swiss.com/es)
14:40:09	26284/26284	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:09%20GMT	http://www.world-of-swiss.com/pt/page/imprint	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/page/imprint.html	(from http://www.world-of-swiss.com/pt)
14:40:09	60708/60708	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:10%20GMT	http://www.world-of-swiss.com/pt/cockpit-da-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/cockpit-da-swiss.html	(from http://www.world-of-swiss.com/pt)
14:40:10	59144/59144	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:10%20GMT	http://www.world-of-swiss.com/pt/lounges-da-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/lounges-da-swiss.html	(from http://www.world-of-swiss.com/pt)
14:40:10	39273/39273	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:11%20GMT	http://www.world-of-swiss.com/pt/tripulacao-de-cabine-da-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/tripulacao-de-cabine-da-swiss.html	(from http://www.world-of-swiss.com/pt)
14:40:10	40617/40617	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:11%20GMT	http://www.world-of-swiss.com/pt/chocolate-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/chocolate-swiss.html	(from http://www.world-of-swiss.com/pt)
14:40:11	53831/53831	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:11%20GMT	http://www.world-of-swiss.com/pt/tradicoes-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/tradicoes-swiss.html	(from http://www.world-of-swiss.com/pt)
14:40:11	111715/111715	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:12%20GMT	http://www.world-of-swiss.com/pt/carater-suico-a-bordo	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/carater-suico-a-bordo.html	(from http://www.world-of-swiss.com/pt)
14:40:12	35359/35359	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:12%20GMT	http://www.world-of-swiss.com/pt/assento-swiss-business	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/assento-swiss-business.html	(from http://www.world-of-swiss.com/pt)
14:40:12	26159/26159	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:13%20GMT	http://www.world-of-swiss.com/pt/swiss-sobre-os-alpes	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/swiss-sobre-os-alpes.html	(from http://www.world-of-swiss.com/pt)
14:40:13	55952/55952	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:13%20GMT	http://www.world-of-swiss.com/pt/a-cabine-da-swiss	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/a-cabine-da-swiss.html	(from http://www.world-of-swiss.com/pt)
14:40:13	48640/48640	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:14%20GMT	http://www.world-of-swiss.com/pt/airbus-a340-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/airbus-a340-300.html	(from http://www.world-of-swiss.com/pt)
14:40:14	39614/39614	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:15%20GMT	http://www.world-of-swiss.com/pt/airbus-a330-300	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/airbus-a330-300.html	(from http://www.world-of-swiss.com/pt)
14:40:32	28252/28252	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:16%20GMT	http://www.world-of-swiss.com/pt/airbus-a321-111	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/airbus-a321-111.html	(from http://www.world-of-swiss.com/pt)
14:40:33	50528/50528	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:34%20GMT	http://www.world-of-swiss.com/pt/airbus-a320-214	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/airbus-a320-214.html	(from http://www.world-of-swiss.com/pt)
14:40:34	25146/25146	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:35%20GMT	http://www.world-of-swiss.com/pt/airbus-a319-112	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/airbus-a319-112.html	(from http://www.world-of-swiss.com/pt)
14:40:35	25470/25470	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:36%20GMT	http://www.world-of-swiss.com/pt/avro-rj100	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/pt/avro-rj100.html	(from http://www.world-of-swiss.com/pt)
14:40:36	8885/8885	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Aug%202014%2018:40:36%20GMT	http://www.world-of-swiss.com/ru/page/imprint	C:/Users/Alex/Pictures/Google/Personal%20Website/www.world-of-swiss.com/ru/page/imprint.html	(from http://www.world-of-swiss.com/ru)
